symbol,company,date,quote,open,low,high,avg_volume
GOOG,Alphabet Inc.,2024-01-25,153.4653625488,151.5675283043,151.0481151013,154.5840846095,21495100
GOOG,Alphabet Inc.,2024-01-26,153.6151885986,152.6962361414,152.6263236321,153.934832188,19494500
GOOG,Alphabet Inc.,2024-01-29,154.6640014648,153.4653684621,152.7461856121,155.0235928898,20909300
GOOG,Alphabet Inc.,2024-01-30,152.8760375977,153.8349378711,152.6013410336,154.8637658944,26578900
GOOG,Alphabet Inc.,2024-01-31,141.6388244629,145.2247401905,141.3891086282,145.42450981,43908600
GOOG,Alphabet Inc.,2024-02-01,142.5477905273,143.5266723094,142.098289842,144.4556078773,25526900
GOOG,Alphabet Inc.,2024-02-02,143.3768310547,140.7298494122,138.012940023,143.7164561594,42116900
GOOG,Alphabet Inc.,2024-02-05,144.7652587891,143.8762710124,143.7464291403,146.5032865145,29254400
GOOG,Alphabet Inc.,2024-02-06,145.244720459,145.7940983387,144.355732705,146.5732105167,21517700
GOOG,Alphabet Inc.,2024-02-07,146.5132598877,145.9538988846,145.0449448753,146.832903456,21436100
GOOG,Alphabet Inc.,2024-02-08,147.0526580811,146.8029422529,146.2535643828,147.4422141633,18241300
GOOG,Alphabet Inc.,2024-02-09,150.0492553711,147.7818312731,147.2624180575,150.5237215643,21877700
GOOG,Alphabet Inc.,2024-02-12,148.5609436035,149.3700204883,148.3911386609,150.418830067,17236100
GOOG,Alphabet Inc.,2024-02-13,146.20362854,145.9039817182,144.945066164,147.8717285612,18138500
GOOG,Alphabet Inc.,2024-02-14,146.9727478027,147.202482098,145.3895427396,147.6619659299,16651800
GOOG,Alphabet Inc.,2024-02-15,143.7763977051,144.2958109315,141.7187415759,144.5954577531,26724300
GOOG,Alphabet Inc.,2024-02-16,141.5988616943,144.0460890723,141.3591442471,144.3157712004,21849700
GOOG,Alphabet Inc.,2024-02-20,142.0383605957,140.7797983035,140.6399580488,143.1660750856,18625600
GOOG,Alphabet Inc.,2024-02-21,143.6764984131,142.4778654597,141.7486994929,143.8163386703,16499600
GOOG,Alphabet Inc.,2024-02-22,145.1548309326,145.9539094282,143.8463071269,146.0338203261,23024700
GOOG,Alphabet Inc.,2024-02-23,145.1248474121,144.8052190701,144.625415744,145.7891000659,14519400
GOOG,Alphabet Inc.,2024-02-26,138.5922851562,143.2869396952,138.58230201,143.676495779,33513000
GOOG,Alphabet Inc.,2024-02-27,139.9407653809,139.2515472113,138.3425778792,140.3303214887,22364000
GOOG,Alphabet Inc.,2024-02-28,137.2737884521,138.9419037269,136.4846930798,139.1216918213,30628700
GOOG,Alphabet Inc.,2024-02-29,139.6211090088,138.1927418246,137.4136296802,139.7909139386,35485000
GOOG,Alphabet Inc.,2024-03-01,137.9230499268,139.4513095967,137.8181735451,139.8408656843,28522000
GOOG,Alphabet Inc.,2024-03-04,134.047454834,136.3847913507,132.7089816398,136.4747006333,43571500
GOOG,Alphabet Inc.,2024-03-05,133.6279296875,132.5891185724,131.4004688189,133.867662364,28447600
GOOG,Alphabet Inc.,2024-03-06,132.4093170166,134.0874152913,131.8000097921,134.5868469428,23175200
GOOG,Alphabet Inc.,2024-03-07,135.0862884521,133.737816798,132.5092191132,135.6656310392,24107300
GOOG,Alphabet Inc.,2024-03-08,136.1350708008,134.8815077387,134.6467742563,138.8270146775,26472400
GOOG,Alphabet Inc.,2024-03-11,138.7820739746,136.9142044185,136.9142044185,139.8208851351,22536400
GOOG,Alphabet Inc.,2024-03-12,139.4612884521,138.0928506145,138.0529027889,140.1205418852,19019700
GOOG,Alphabet Inc.,2024-03-13,140.6100006104,139.9008009127,139.850854696,142.0283847642,19637000
GOOG,Alphabet Inc.,2024-03-14,144.1759338379,142.1382592881,141.3241832105,144.5654899389,36117900
GOOG,Alphabet Inc.,2024-03-15,142.008392334,143.2469883025,140.969581217,144.1759238477,41025900
GOOG,Alphabet Inc.,2024-03-18,148.3112182617,149.2002059875,147.9716083982,152.7561568908,47676700
GOOG,Alphabet Inc.,2024-03-19,147.7518615723,148.8106542608,146.8428922863,149.4499261807,17748400
GOOG,Alphabet Inc.,2024-03-20,149.5098571777,148.6208694162,147.4971481605,149.5897680738,17730000
GOOG,Alphabet Inc.,2024-03-21,148.5709381104,150.1491440105,147.8417569011,151.1330097648,19843900
GOOG,Alphabet Inc.,2024-03-22,151.5974884033,150.0692287626,149.9193901217,152.3865837098,19226300
GOOG,Alphabet Inc.,2024-03-25,150.9781951904,150.7784255609,148.6308753705,151.2838471437,15114700
GOOG,Alphabet Inc.,2024-03-26,151.5275726318,151.0681040094,150.8583359921,153.0258677111,19312700
GOOG,Alphabet Inc.,2024-03-27,151.7673034668,151.9720722874,149.9593631987,152.5164509972,16622000
GOOG,Alphabet Inc.,2024-03-28,152.0869293213,151.8272303353,151.1579937147,152.4964669558,21105600
GOOG,Alphabet Inc.,2024-04-01,156.3221130371,151.6574230585,151.4776197314,156.8215447082,24469800
GOOG,Alphabet Inc.,2024-04-02,155.6928253174,154.5741032439,153.28557623,155.8126992834,17598100
GOOG,Alphabet Inc.,2024-04-03,156.1922607422,154.7439118998,153.9568131708,156.3720640749,17266200
GOOG,Alphabet Inc.,2024-04-04,151.7673034668,154.9037338511,151.707374103,156.0024744175,24184800
GOOG,Alphabet Inc.,2024-04-05,153.7650299072,151.5075889322,150.9092707479,154.6640008453,16289800
GOOG,Alphabet Inc.,2024-04-08,155.9625244141,153.8399397742,153.8149742867,156.4769384348,16641500
GOOG,Alphabet Inc.,2024-04-09,157.9602508545,157.1711555078,156.4619558172,159.7082617313,21538100
GOOG,Alphabet Inc.,2024-04-10,157.4808044434,157.7005556067,156.0224571996,157.9802361343,16339200
GOOG,Alphabet Inc.,2024-04-11,160.6072235107,158.1600114708,157.7504738593,160.9368502291,17841700
GOOG,Alphabet Inc.,2024-04-12,159.0090637207,159.2238156892,158.4197379851,161.5162053147,16968200
GOOG,Alphabet Inc.,2024-04-15,156.1523132324,160.0978205151,155.9725098994,160.6471984196,21140900
GOOG,Alphabet Inc.,2024-04-16,155.8226776123,155.4630862082,154.8737605085,157.0512752259,15413200
GOOG,Alphabet Inc.,2024-04-17,156.7016906738,157.0113358805,155.9575270975,158.5006384856,16237800
GOOG,Alphabet Inc.,2024-04-18,157.2810211182,156.7466255975,156.0324419996,158.3048498988,14016100
GOOG,Alphabet Inc.,2024-04-19,155.5429992676,157.5706906121,153.7350590754,157.8104232987,20063900
GOOG,Alphabet Inc.,2024-04-22,157.7704620361,155.8326647114,155.4830716861,159.0040588748,17243900
GOOG,Alphabet Inc.,2024-04-23,159.7382202148,158.409730171,157.7854405964,160.2975812351,16115400
GOOG,Alphabet Inc.,2024-04-24,160.916885376,158.9091603679,158.6394782479,161.2065490297,19485700
GOOG,Alphabet Inc.,2024-04-25,157.7704620361,153.185682948,152.5943606041,158.1000887684,36197800
GOOG,Alphabet Inc.,2024-04-26,173.4925689697,175.7899576074,171.2051634781,176.2194615104,56500800
GOOG,Alphabet Inc.,2024-04-29,167.7091522217,170.575900432,166.8701106564,171.1852076919,35914600
GOOG,Alphabet Inc.,2024-04-30,164.4528656006,167.1897567375,164.3130253376,169.676916789,29420800
GOOG,Alphabet Inc.,2024-05-01,165.3818054199,165.9910974067,164.7125535903,168.6181127872,25223200
GOOG,Alphabet Inc.,2024-05-02,168.2685241699,166.4805502645,165.5016684636,168.3384366778,17041100
GOOG,Alphabet Inc.,2024-05-03,168.7979278564,169.3472905216,164.7924759533,169.6569509718,22767100
GOOG,Alphabet Inc.,2024-05-06,169.6369628906,169.0276556435,167.6991655721,169.7068753989,15147900
GOOG,Alphabet Inc.,2024-05-07,172.7833709717,169.9266212975,169.8067625776,173.2728194801,21102400
GOOG,Alphabet Inc.,2024-05-08,170.9654541016,170.5559164714,170.3281787986,171.7135956763,14569900
GOOG,Alphabet Inc.,2024-05-09,171.384979248,170.9554600724,169.7368455389,172.2440023579,11937700
GOOG,Alphabet Inc.,2024-05-10,170.0964355469,169.4971266734,167.7191511048,171.1452451273,18740500
GOOG,Alphabet Inc.,2024-05-13,170.7057342529,165.6584841462,165.571577429,170.7556804669,19648600
GOOG,Alphabet Inc.,2024-05-14,171.7345733643,171.3949634735,170.2262951495,172.5836133326,18729500
GOOG,Alphabet Inc.,2024-05-15,173.6823577881,172.1041519242,171.834454562,173.8481694639,20958200
GOOG,Alphabet Inc.,2024-05-16,175.2305908203,174.4015476492,173.8521697564,176.1395601301,17247300
GOOG,Alphabet Inc.,2024-05-17,177.088470459,175.3504580449,174.7810986393,177.2932392676,16546400
GOOG,Alphabet Inc.,2024-05-20,178.2571563721,177.108454399,177.0235595513,179.7454529775,17495100
GOOG,Alphabet Inc.,2024-05-21,179.3359222412,178.1972186123,177.1084612,179.6156180062,14706000
GOOG,Alphabet Inc.,2024-05-22,177.797668457,178.1972076828,176.5790540045,178.6487049929,16189400
GOOG,Alphabet Inc.,2024-05-23,174.8610076904,178.5767804034,174.3415945044,179.705500815,14928400
GOOG,Alphabet Inc.,2024-05-24,176.1295776367,176.3193641133,175.0008571656,177.1024695714,11400600
GOOG,Alphabet Inc.,2024-05-28,177.8176574707,175.5402502567,175.480305653,178.3070907567,15655300
GOOG,Alphabet Inc.,2024-05-29,177.198348999,176.6090232911,176.0596454102,178.0274073936,15023800
GOOG,Alphabet Inc.,2024-05-30,173.3627166748,176.489163767,173.0330899478,176.489163767,18844000
GOOG,Alphabet Inc.,2024-05-31,173.7622680664,173.2028918101,170.7756612834,174.2217366537,28085200
GOOG,Alphabet Inc.,2024-06-03,174.2217407227,173.682361229,172.2539787372,175.6601063609,20742800
GOOG,Alphabet Inc.,2024-06-04,174.9309387207,174.2517037352,173.0231061149,174.9908680815,14066600
GOOG,Alphabet Inc.,2024-06-05,176.8687438965,176.3343483366,175.0907530792,177.7677148312,15233900
GOOG,Alphabet Inc.,2024-06-06,178.147277832,177.2283101723,177.0085742658,178.5068692341,14255800
GOOG,Alphabet Inc.,2024-06-07,175.75,178.2571567147,175.5901782091,179.2160569771,14716300
GOOG,Alphabet Inc.,2024-06-10,176.6300048828,176.4499969482,174.3800048828,178.4700012207,17122200
GOOG,Alphabet Inc.,2024-06-11,178.1900024414,177.7200012207,175.4400024414,178.3899993896,14402400
GOOG,Alphabet Inc.,2024-06-12,179.5599975586,179.75,177.7799987793,182.0800018311,18600400
GOOG,Alphabet Inc.,2024-06-13,176.7400054932,177.8399963379,176.6600036621,178.5099945068,15956900
GOOG,Alphabet Inc.,2024-06-14,178.3699951172,175.8520050049,175.8520050049,178.7299957275,12361600
GOOG,Alphabet Inc.,2024-06-17,178.7799987793,176.9799957275,176.4900054932,179.9199981689,15272900
GOOG,Alphabet Inc.,2024-06-18,176.4499969482,178.7899932861,175.6199951172,178.9100036621,15640300
GOOG,Alphabet Inc.,2024-06-20,177.7100067139,176.7100067139,176.4600067139,178.7400054932,16753200
GOOG,Alphabet Inc.,2024-06-21,180.2599945068,178.4900054932,178.0599975586,182.5119934082,58903200
GOOG,Alphabet Inc.,2024-06-24,180.8849945068,181.2899932861,180.2299957275,182.0800018311,8993200
COST,Costco Wholesale Corporation,2023-12-26,657.5963134766,656.0269552607,653.8532471791,658.8050132079,1774800
COST,Costco Wholesale Corporation,2023-12-27,664.7542114258,660.666814774,658.3738834609,666.528779502,1875900
COST,Costco Wholesale Corporation,2023-12-28,661.0655517578,663.8071146205,659.5602356254,664.8140256258,1496900
COST,Costco Wholesale Corporation,2023-12-29,658.0549316406,658.972092099,655.143846213,661.1553757458,1947000
COST,Costco Wholesale Corporation,2024-01-02,648.6538085938,653.5686758888,647.5073124927,655.7818356482,2657700
COST,Costco Wholesale Corporation,2024-01-03,642.712097168,649.2121133163,641.1269485059,653.4390952846,2612600
COST,Costco Wholesale Corporation,2024-01-04,646.3608398438,640.1101175611,638.5449270146,647.9061331268,2171100
COST,Costco Wholesale Corporation,2024-01-05,653.9973754883,654.166836892,650.2389223515,657.6262225964,2232100
COST,Costco Wholesale Corporation,2024-01-08,659.6599121094,653.7979473073,652.0234400565,660.0487301779,2245300
COST,Costco Wholesale Corporation,2024-01-09,665.1330566406,656.8585335563,656.2404406099,665.2427045525,1886200
COST,Costco Wholesale Corporation,2024-01-10,670.6959838867,667.5057893084,666.9574888765,671.7627084314,1801900
COST,Costco Wholesale Corporation,2024-01-11,671.5134277344,668.9413263126,665.5916496249,672.4405671293,1670800
COST,Costco Wholesale Corporation,2024-01-12,681.1438598633,675.4214794996,674.0357293145,681.622367787,2387600
COST,Costco Wholesale Corporation,2024-01-16,679.399230957,681.1438620906,676.0794301055,684.4138285079,1626700
COST,Costco Wholesale Corporation,2024-01-17,682.0909423828,678.4122606808,677.106282128,682.7688488757,1786800
COST,Costco Wholesale Corporation,2024-01-18,685.2013549805,680.7351189321,678.1231618666,685.610070342,1900600
COST,Costco Wholesale Corporation,2024-01-19,692.8378295898,686.3877085077,680.5755776859,693.9943048293,2261000
COST,Costco Wholesale Corporation,2024-01-22,690.3853759766,693.296400324,688.4014910698,696.5164711517,2452900
COST,Costco Wholesale Corporation,2024-01-23,685.48046875,688.6008097847,682.5295282621,689.5080519373,2208600
COST,Costco Wholesale Corporation,2024-01-24,684.4038085938,686.8861595799,681.0241944533,687.8531544292,1946500
COST,Costco Wholesale Corporation,2024-01-25,677.8140869141,684.3938137339,673.8861724246,684.3938137339,2751900
COST,Costco Wholesale Corporation,2024-01-26,684.772644043,677.9935187411,677.4152811546,685.1315249527,1825500
COST,Costco Wholesale Corporation,2024-01-29,691.8807983398,687.7834223565,684.1545752138,692.000425314,2215400
COST,Costco Wholesale Corporation,2024-01-30,698.5900878906,690.814030817,688.6805818314,700.4942619981,1610500
COST,Costco Wholesale Corporation,2024-01-31,692.7481079102,699.1683523766,690.9137262706,703.3554789153,1928500
COST,Costco Wholesale Corporation,2024-02-01,703.3510742188,692.8878875778,690.3918937464,704.1697675079,2039200
COST,Costco Wholesale Corporation,2024-02-02,708.3430786133,702.2129639311,701.1346775081,713.1354356325,2377400
COST,Costco Wholesale Corporation,2024-02-05,710.0203857422,709.5012604456,704.5491865842,711.7176737907,2276900
COST,Costco Wholesale Corporation,2024-02-06,709.6509399414,710.0902372807,703.2113247904,711.5778398117,1920200
COST,Costco Wholesale Corporation,2024-02-07,718.6265869141,713.0056040741,710.8590250589,722.1608921518,2145500
COST,Costco Wholesale Corporation,2024-02-08,722.9995117188,722.7299858293,719.5051204449,727.003095471,1918500
COST,Costco Wholesale Corporation,2024-02-09,722.2407836914,723.9779856102,718.966010606,724.3673752644,1426100
COST,Costco Wholesale Corporation,2024-02-12,721.2523193359,722.3605868859,714.1537276555,722.6401065016,1572600
COST,Costco Wholesale Corporation,2024-02-13,713.1054077148,720.2339804232,707.903734851,720.6233700696,1951100
COST,Costco Wholesale Corporation,2024-02-14,721.0227050781,714.8526157906,709.9305233882,721.3921072811,1472500
COST,Costco Wholesale Corporation,2024-02-15,723.3489990234,720.3338190045,717.1290019561,724.8665827581,1264100
COST,Costco Wholesale Corporation,2024-02-16,722.8298339844,720.8330388802,717.3486411734,727.8917168859,1764600
COST,Costco Wholesale Corporation,2024-02-20,724.5270996094,726.8633766215,722.5502920173,733.782264131,2407300
COST,Costco Wholesale Corporation,2024-02-21,721.8613891602,724.5270934567,719.1157960001,727.6221013713,1565900
COST,Costco Wholesale Corporation,2024-02-22,733.2231445312,724.6867972011,724.6867972011,734.8704638352,1801600
COST,Costco Wholesale Corporation,2024-02-23,736.7474975586,738.933990633,735.9387979797,741.320175405,1265800
COST,Costco Wholesale Corporation,2024-02-26,744.1555786133,740.8109712447,737.8157786386,745.5833407137,1707000
COST,Costco Wholesale Corporation,2024-02-27,743.5166625977,744.8045735018,740.1420739982,745.4435625598,1471300
COST,Costco Wholesale Corporation,2024-02-28,746.7614135742,742.0190254649,742.0190254649,750.6751146989,1365000
COST,Costco Wholesale Corporation,2024-02-29,742.6979370117,750.2158385612,741.7993548794,751.3540263455,3361200
COST,Costco Wholesale Corporation,2024-03-01,748.239074707,739.2534966081,738.0654010665,750.1759684236,1672800
COST,Costco Wholesale Corporation,2024-03-04,757.9634399414,753.870034387,752.4622597254,763.5145278471,2133400
COST,Costco Wholesale Corporation,2024-03-05,758.7322387695,767.1886368624,755.6871383955,768.0373113518,2353400
COST,Costco Wholesale Corporation,2024-03-06,772.0009155273,763.6144126294,762.4362498899,773.9178217701,2400600
COST,Costco Wholesale Corporation,2024-03-07,784.3311157227,777.861458511,775.7648481442,785.8187182418,4187900
COST,Costco Wholesale Corporation,2024-03-08,724.3973388672,754.838471044,723.9380540473,755.0081815685,8568900
COST,Costco Wholesale Corporation,2024-03-11,712.9357299805,718.6565283651,709.8706422307,718.8462263345,3762500
COST,Costco Wholesale Corporation,2024-03-12,735.6991577148,715.9308993206,715.76112787,738.8640607405,3727400
COST,Costco Wholesale Corporation,2024-03-13,733.0234985352,733.8222043933,725.4157140258,735.3198007288,2270300
COST,Costco Wholesale Corporation,2024-03-14,730.7770996094,737.1468808595,727.8218209211,739.4930907293,1826100
COST,Costco Wholesale Corporation,2024-03-15,724.4672241211,731.3461979134,722.0610518839,731.3461979134,3389900
COST,Costco Wholesale Corporation,2024-03-18,730.3677368164,724.9364515952,724.8566236644,732.1649011933,1595200
COST,Costco Wholesale Corporation,2024-03-19,730.9967041016,730.6173081643,728.8501859697,734.1716009415,1322700
COST,Costco Wholesale Corporation,2024-03-20,739.5329589844,729.8285646388,727.9615662089,740.900819607,1398700
COST,Costco Wholesale Corporation,2024-03-21,741.3700561523,742.3085522537,739.9123738433,751.1044319216,2106900
COST,Costco Wholesale Corporation,2024-03-22,733.6224975586,743.2370707091,733.2031876558,743.5964791972,1791200
COST,Costco Wholesale Corporation,2024-03-25,729.7886962891,729.8286102537,725.5754269337,732.9835197045,1604700
COST,Costco Wholesale Corporation,2024-03-26,729.80859375,729.8285812002,729.049801891,733.5226641817,1353500
COST,Costco Wholesale Corporation,2024-03-27,730.9068603516,732.823766493,726.5837821053,734.7107523968,1246700
COST,Costco Wholesale Corporation,2024-03-28,731.4559936523,732.6740093996,727.152902698,733.7223755651,1713300
COST,Costco Wholesale Corporation,2024-04-01,720.0842285156,730.5873900856,719.0459170165,732.0949801136,1600700
COST,Costco Wholesale Corporation,2024-04-02,710.16015625,718.8462270139,707.2648399536,718.8462270139,2326700
COST,Costco Wholesale Corporation,2024-04-03,704.5591430664,708.8422464578,696.1526530732,709.6709334557,3205500
COST,Costco Wholesale Corporation,2024-04-04,703.7504272461,707.6342081051,703.0914507781,715.980796492,2252400
COST,Costco Wholesale Corporation,2024-04-05,712.5762329102,704.9085474392,704.8886209266,715.7411968532,1552300
COST,Costco Wholesale Corporation,2024-04-08,710.6693725586,712.3666606167,709.7308764044,714.9924511034,1459000
COST,Costco Wholesale Corporation,2024-04-09,717.4385375977,715.0922667426,705.8470954821,717.8977614806,1388300
COST,Costco Wholesale Corporation,2024-04-10,721.4221191406,709.8606584428,707.8139556516,722.819839149,1832000
COST,Costco Wholesale Corporation,2024-04-11,731.1763916016,730.3277780935,722.9895807747,732.6140864525,2107800
COST,Costco Wholesale Corporation,2024-04-12,730.1381225586,726.8334290481,725.3757466623,731.7256015032,1480600
COST,Costco Wholesale Corporation,2024-04-15,717.1290283203,734.2515099041,716.7995400632,739.8125916233,1808000
COST,Costco Wholesale Corporation,2024-04-16,714.8226318359,717.1489150832,710.9888195447,721.3421967883,1412300
COST,Costco Wholesale Corporation,2024-04-17,714.0439453125,721.8414277306,709.8606571458,722.6401335821,1376700
COST,Costco Wholesale Corporation,2024-04-18,710.1102294922,714.0439181219,708.4329289867,717.7979025121,1846400
COST,Costco Wholesale Corporation,2024-04-19,708.373046875,711.8874257084,700.8750716153,713.7244430533,2188900
COST,Costco Wholesale Corporation,2024-04-22,714.3135375977,713.7144625014,705.0383852993,717.1090385679,1437100
COST,Costco Wholesale Corporation,2024-04-23,721.5219116211,717.8777972396,715.1521305757,723.1093904885,1176200
COST,Costco Wholesale Corporation,2024-04-24,722.7299804688,718.5566862337,714.9424921609,724.2674906804,1206600
COST,Costco Wholesale Corporation,2024-04-25,721.8599853516,727.2899780273,714.4099731445,727.2899780273,1613600
COST,Costco Wholesale Corporation,2024-04-26,729.1799926758,715.0,715.0,730.950012207,1524400
COST,Costco Wholesale Corporation,2024-04-29,726.3300170898,729.5300292969,720.2199707031,732.25,1526900
COST,Costco Wholesale Corporation,2024-04-30,722.9000244141,725.5100097656,717.0999755859,725.5100097656,1734800
COST,Costco Wholesale Corporation,2024-05-01,722.2199707031,722.2700195312,715.3200073242,729.8599853516,1609100
COST,Costco Wholesale Corporation,2024-05-02,732.4400024414,724.75,720.6300048828,734.4000244141,1826900
COST,Costco Wholesale Corporation,2024-05-03,743.9000244141,734.2800292969,733.3499755859,747.4899902344,2323300
COST,Costco Wholesale Corporation,2024-05-06,756.450012207,749.5900268555,746.4799804688,756.9400024414,1773300
COST,Costco Wholesale Corporation,2024-05-07,771.3099975586,758.6900024414,755.5700073242,772.2399902344,1897800
COST,Costco Wholesale Corporation,2024-05-08,763.4099731445,770.0,762.7100219727,773.3900146484,1511900
COST,Costco Wholesale Corporation,2024-05-09,779.0399780273,763.799987793,763.6099853516,779.7100219727,1716200
COST,Costco Wholesale Corporation,2024-05-10,787.1900024414,779.0399780273,778.1599731445,787.450012207,1652700
COST,Costco Wholesale Corporation,2024-05-13,775.1500244141,788.0,773.5800170898,789.4799804688,1596800
COST,Costco Wholesale Corporation,2024-05-14,777.9000244141,774.9299926758,771.4299926758,780.8099975586,1327700
COST,Costco Wholesale Corporation,2024-05-15,787.0399780273,778.5200195312,778.5200195312,789.6599731445,1661700
COST,Costco Wholesale Corporation,2024-05-16,793.0700073242,791.8099975586,787.8300170898,804.5599975586,2000000
COST,Costco Wholesale Corporation,2024-05-17,795.8099975586,793.6099853516,790.6099853516,797.5999755859,1309100
COST,Costco Wholesale Corporation,2024-05-20,793.0,795.25,792.3900146484,802.9799804688,1347100
COST,Costco Wholesale Corporation,2024-05-21,800.9299926758,795.5700073242,792.0,801.4400024414,1375700
COST,Costco Wholesale Corporation,2024-05-22,801.8599853516,800.0399780273,798.0100097656,806.3499755859,1192800
COST,Costco Wholesale Corporation,2024-05-23,796.3400268555,804.299987793,795.4299926758,808.049987793,1519200
COST,Costco Wholesale Corporation,2024-05-24,809.7299804688,800.6300048828,799.0900268555,816.8699951172,1621900
COST,Costco Wholesale Corporation,2024-05-28,813.1699829102,809.7399902344,804.7199707031,815.2899780273,1986300
COST,Costco Wholesale Corporation,2024-05-29,806.5200195312,807.0200195312,806.2899780273,813.4400024414,2282800
COST,Costco Wholesale Corporation,2024-05-30,815.3400268555,810.200012207,808.299987793,819.5,2288500
COST,Costco Wholesale Corporation,2024-05-31,809.8900146484,809.0300292969,788.200012207,811.7399902344,4360700
COST,Costco Wholesale Corporation,2024-06-03,815.3900146484,811.0,807.1300048828,827.9099731445,2008700
COST,Costco Wholesale Corporation,2024-06-04,827.3900146484,814.9799804688,813.0399780273,828.0100097656,1754500
COST,Costco Wholesale Corporation,2024-06-05,834.299987793,830.9099731445,821.6799926758,834.3900146484,2080000
COST,Costco Wholesale Corporation,2024-06-06,842.6400146484,835.4199829102,834.3200073242,849.0900268555,1735000
COST,Costco Wholesale Corporation,2024-06-07,845.5800170898,846.6799926758,842.2899780273,850.3800048828,1593600
COST,Costco Wholesale Corporation,2024-06-10,848.3400268555,847.1799926758,842.7399902344,849.4799804688,1402300
COST,Costco Wholesale Corporation,2024-06-11,849.3099975586,849.2399902344,840.2600097656,850.9400024414,1690500
COST,Costco Wholesale Corporation,2024-06-12,847.8099975586,852.3099975586,843.6099853516,855.7399902344,1838300
COST,Costco Wholesale Corporation,2024-06-13,845.9600219727,847.8099975586,837.549987793,847.8099975586,1322400
COST,Costco Wholesale Corporation,2024-06-14,855.6699829102,843.4199829102,841.9099731445,856.1799926758,1395500
COST,Costco Wholesale Corporation,2024-06-17,867.9099731445,854.4899902344,853.3699951172,870.5599975586,1904900
COST,Costco Wholesale Corporation,2024-06-18,870.75,868.0,867.700012207,873.9600219727,1763800
COST,Costco Wholesale Corporation,2024-06-20,862.4400024414,871.3099975586,860.5599975586,873.8499755859,1944600
COST,Costco Wholesale Corporation,2024-06-21,848.3099975586,866.6400146484,847.6500244141,866.9699707031,3833100
COST,Costco Wholesale Corporation,2024-06-24,847.2427978516,850.0,841.5100097656,850.5800170898,805667
TSLA,"Tesla, Inc.",2023-12-26,256.6099853516,254.4900054932,252.9100036621,257.9700012207,86892400
TSLA,"Tesla, Inc.",2023-12-27,261.4400024414,258.3500061035,257.5199890137,263.3399963379,106494400
TSLA,"Tesla, Inc.",2023-12-28,253.1799926758,263.6600036621,252.7100067139,265.1300048828,113619900
TSLA,"Tesla, Inc.",2023-12-29,248.4799957275,255.1000061035,247.4299926758,255.1900024414,100615300
TSLA,"Tesla, Inc.",2024-01-02,248.4199981689,250.0800018311,244.4100036621,251.25,104654200
TSLA,"Tesla, Inc.",2024-01-03,238.4499969482,244.9799957275,236.3200073242,245.6799926758,121082600
TSLA,"Tesla, Inc.",2024-01-04,237.9299926758,239.25,237.7299957275,242.6999969482,102629300
TSLA,"Tesla, Inc.",2024-01-05,237.4900054932,236.8600006104,234.8999938965,240.1199951172,92379400
TSLA,"Tesla, Inc.",2024-01-08,240.4499969482,236.1399993896,235.3000030518,241.25,85166600
TSLA,"Tesla, Inc.",2024-01-09,234.9600067139,238.1100006104,232.0399932861,238.9600067139,96705700
TSLA,"Tesla, Inc.",2024-01-10,233.9400024414,235.1000061035,231.2899932861,235.5,91628500
TSLA,"Tesla, Inc.",2024-01-11,227.2200012207,230.5700073242,225.3699951172,230.9299926758,105873600
TSLA,"Tesla, Inc.",2024-01-12,218.8899993896,220.0800018311,217.1499938965,225.3399963379,122889000
TSLA,"Tesla, Inc.",2024-01-16,219.9100036621,215.1000061035,212.1799926758,223.4900054932,115355000
TSLA,"Tesla, Inc.",2024-01-17,215.5500030518,214.8600006104,212.0099945068,215.6699981689,103164400
TSLA,"Tesla, Inc.",2024-01-18,211.8800048828,216.8800048828,208.7400054932,217.4499969482,108595400
TSLA,"Tesla, Inc.",2024-01-19,212.1900024414,209.9900054932,207.5599975586,213.1900024414,102095800
TSLA,"Tesla, Inc.",2024-01-22,208.8000030518,212.2599945068,206.2700042725,217.8000030518,117952500
TSLA,"Tesla, Inc.",2024-01-23,209.1399993896,211.3000030518,207.75,215.6499938965,106605900
TSLA,"Tesla, Inc.",2024-01-24,207.8300018311,211.8800048828,206.7700042725,212.7299957275,123369900
TSLA,"Tesla, Inc.",2024-01-25,182.6300048828,189.6999969482,180.0599975586,193.0,198076800
TSLA,"Tesla, Inc.",2024-01-26,183.25,185.5,182.1000061035,186.7799987793,107343200
TSLA,"Tesla, Inc.",2024-01-29,190.9299926758,185.6300048828,183.6699981689,191.4799957275,125013100
TSLA,"Tesla, Inc.",2024-01-30,191.5899963379,195.3300018311,190.6100006104,196.3600006104,109982300
TSLA,"Tesla, Inc.",2024-01-31,187.2899932861,187.0,185.8500061035,193.9700012207,103221400
TSLA,"Tesla, Inc.",2024-02-01,188.8600006104,188.5,184.2799987793,189.8800048828,91843300
TSLA,"Tesla, Inc.",2024-02-02,187.9100036621,185.0399932861,182.0,188.6900024414,110505100
TSLA,"Tesla, Inc.",2024-02-05,181.0599975586,184.2599945068,175.0099945068,184.6799926758,134294400
TSLA,"Tesla, Inc.",2024-02-06,185.1000061035,177.2100067139,177.1100006104,186.4900054932,122676000
TSLA,"Tesla, Inc.",2024-02-07,187.5800018311,188.1799926758,182.6799926758,189.7899932861,111535200
TSLA,"Tesla, Inc.",2024-02-08,189.5599975586,189.0,185.5800018311,191.6199951172,83034000
